access,author,category,consortium,id,MRB-filename,LDHub-filename,mr,ncase,ncontrol,note,nsnp,path,pmid,population,priority,sample_size,sd,sex,subcategory,trait,unit,year
public,Neale,NA,Neale Lab,UKB-a:128,Allele.reorder.20003_1140864992.assoc.tsv.gz.tab,20003_1140864992.ukbb.sumstats.gz,1,3724,333435,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: tramadol,NA,2017
public,Neale,NA,Neale Lab,UKB-a:129,Allele.reorder.20003_1140865634.assoc.tsv.gz.tab,20003_1140865634.ukbb.sumstats.gz,1,19668,317491,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: omeprazole,NA,2017
public,Neale,NA,Neale Lab,UKB-a:13,Allele.reorder.1200.assoc.tsv.gz.tab,1200.ukbb.sumstats.gz,1,0,0,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,336965,0,Males and Females,NA,Sleeplessness / insomnia,NA,2017
public,Neale,NA,Neale Lab,UKB-a:130,Allele.reorder.20003_1140865716.assoc.tsv.gz.tab,20003_1140865716.ukbb.sumstats.gz,1,634,336525,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: senna,NA,2017
public,Neale,NA,Neale Lab,UKB-a:131,Allele.reorder.20003_1140866738.assoc.tsv.gz.tab,20003_1140866738.ukbb.sumstats.gz,1,13184,323975,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: atenolol,NA,2017
public,Neale,NA,Neale Lab,UKB-a:132,Allele.reorder.20003_1140868226.assoc.tsv.gz.tab,20003_1140868226.ukbb.sumstats.gz,1,45012,292147,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: aspirin,NA,2017
public,Neale,NA,Neale Lab,UKB-a:133,Allele.reorder.20003_1140869176.assoc.tsv.gz.tab,20003_1140869176.ukbb.sumstats.gz,1,141,337018,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: logynon tablet,NA,2017
public,Neale,NA,Neale Lab,UKB-a:134,Allele.reorder.20003_1140870504.assoc.tsv.gz.tab,20003_1140870504.ukbb.sumstats.gz,1,84,337075,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: hydroxocobalamin product,NA,2017
public,Neale,NA,Neale Lab,UKB-a:135,Allele.reorder.20003_1140870570.assoc.tsv.gz.tab,20003_1140870570.ukbb.sumstats.gz,1,1030,336129,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: vitamin b12 preparation,NA,2017
public,Neale,NA,Neale Lab,UKB-a:136,Allele.reorder.20003_1140871310.assoc.tsv.gz.tab,20003_1140871310.ukbb.sumstats.gz,1,41952,295207,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: ibuprofen,NA,2017
public,Neale,NA,Neale Lab,UKB-a:137,Allele.reorder.20003_1140871692.assoc.tsv.gz.tab,20003_1140871692.ukbb.sumstats.gz,1,194,336965,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: morphine,NA,2017
public,Neale,NA,Neale Lab,UKB-a:138,Allele.reorder.20003_1140874420.assoc.tsv.gz.tab,20003_1140874420.ukbb.sumstats.gz,1,2272,334887,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: quinine,NA,2017
public,Neale,NA,Neale Lab,UKB-a:139,Allele.reorder.20003_1140874744.assoc.tsv.gz.tab,20003_1140874744.ukbb.sumstats.gz,1,2807,334352,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: gliclazide,NA,2017
public,Neale,NA,Neale Lab,UKB-a:14,Allele.reorder.1210.assoc.tsv.gz.tab,1210.ukbb.sumstats.gz,1,117812,196637,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,314449,0,Males and Females,NA,Snoring,NA,2017
public,Neale,NA,Neale Lab,UKB-a:140,Allele.reorder.20003_1140874866.assoc.tsv.gz.tab,20003_1140874866.ukbb.sumstats.gz,1,275,336884,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: carbimazole,NA,2017
public,Neale,NA,Neale Lab,UKB-a:141,Allele.reorder.20003_1140874930.assoc.tsv.gz.tab,20003_1140874930.ukbb.sumstats.gz,1,1940,335219,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: prednisolone,NA,2017
public,Neale,NA,Neale Lab,UKB-a:142,Allele.reorder.20003_1140875408.assoc.tsv.gz.tab,20003_1140875408.ukbb.sumstats.gz,1,3819,333340,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: allopurinol,NA,2017
public,Neale,NA,Neale Lab,UKB-a:143,Allele.reorder.20003_1140876136.assoc.tsv.gz.tab,20003_1140876136.ukbb.sumstats.gz,1,2274,334885,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: beconase 50micrograms nasal spray,NA,2017
public,Neale,NA,Neale Lab,UKB-a:144,Allele.reorder.20003_1140876146.assoc.tsv.gz.tab,20003_1140876146.ukbb.sumstats.gz,1,145,337014,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: rhinocort 50micrograms nasal spray,NA,2017
public,Neale,NA,Neale Lab,UKB-a:145,Allele.reorder.20003_1140879406.assoc.tsv.gz.tab,20003_1140879406.ukbb.sumstats.gz,1,5481,331678,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: ranitidine,NA,2017
public,Neale,NA,Neale Lab,UKB-a:146,Allele.reorder.20003_1140879616.assoc.tsv.gz.tab,20003_1140879616.ukbb.sumstats.gz,1,6403,330756,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: amitriptyline,NA,2017
public,Neale,NA,Neale Lab,UKB-a:147,Allele.reorder.20003_1140879628.assoc.tsv.gz.tab,20003_1140879628.ukbb.sumstats.gz,1,138,337021,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: dothiepin,NA,2017
public,Neale,NA,Neale Lab,UKB-a:148,Allele.reorder.20003_1140879760.assoc.tsv.gz.tab,20003_1140879760.ukbb.sumstats.gz,1,4985,332174,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: bisoprolol,NA,2017
public,Neale,NA,Neale Lab,UKB-a:149,Allele.reorder.20003_1140879778.assoc.tsv.gz.tab,20003_1140879778.ukbb.sumstats.gz,1,3803,333356,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: doxazosin,NA,2017
public,Neale,NA,Neale Lab,UKB-a:15,Allele.reorder.1220.assoc.tsv.gz.tab,1220.ukbb.sumstats.gz,1,0,0,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,336082,0,Males and Females,NA,Daytime dozing / sleeping (narcolepsy),NA,2017
public,Neale,NA,Neale Lab,UKB-a:150,Allele.reorder.20003_1140879802.assoc.tsv.gz.tab,20003_1140879802.ukbb.sumstats.gz,1,13693,323466,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: amlodipine,NA,2017
public,Neale,NA,Neale Lab,UKB-a:151,Allele.reorder.20003_1140881856.assoc.tsv.gz.tab,20003_1140881856.ukbb.sumstats.gz,1,3972,333187,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: salbutamol,NA,2017
public,Neale,NA,Neale Lab,UKB-a:152,Allele.reorder.20003_1140882800.assoc.tsv.gz.tab,20003_1140882800.ukbb.sumstats.gz,1,367,336792,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: eumovate cream,NA,2017
public,Neale,NA,Neale Lab,UKB-a:153,Allele.reorder.20003_1140883066.assoc.tsv.gz.tab,20003_1140883066.ukbb.sumstats.gz,1,3319,333840,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: insulin product,NA,2017
public,Neale,NA,Neale Lab,UKB-a:154,Allele.reorder.20003_1140883504.assoc.tsv.gz.tab,20003_1140883504.ukbb.sumstats.gz,1,3821,333338,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: cetirizine,NA,2017
public,Neale,NA,Neale Lab,UKB-a:155,Allele.reorder.20003_1140884444.assoc.tsv.gz.tab,20003_1140884444.ukbb.sumstats.gz,1,1759,335400,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: codeine,NA,2017
public,Neale,NA,Neale Lab,UKB-a:156,Allele.reorder.20003_1140884488.assoc.tsv.gz.tab,20003_1140884488.ukbb.sumstats.gz,1,7116,330043,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: diclofenac,NA,2017
public,Neale,NA,Neale Lab,UKB-a:157,Allele.reorder.20003_1140884512.assoc.tsv.gz.tab,20003_1140884512.ukbb.sumstats.gz,1,86,337073,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: liothyronine,NA,2017
public,Neale,NA,Neale Lab,UKB-a:158,Allele.reorder.20003_1140884516.assoc.tsv.gz.tab,20003_1140884516.ukbb.sumstats.gz,1,3917,333242,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: thyroxine product,NA,2017
public,Neale,NA,Neale Lab,UKB-a:159,Allele.reorder.20003_1140884600.assoc.tsv.gz.tab,20003_1140884600.ukbb.sumstats.gz,1,8392,328767,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: metformin,NA,2017
public,Neale,NA,Neale Lab,UKB-a:16,Allele.reorder.1239.assoc.tsv.gz.tab,1239.ukbb.sumstats.gz,1,0,0,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337030,0,Males and Females,NA,Current tobacco smoking,NA,2017
public,Neale,NA,Neale Lab,UKB-a:160,Allele.reorder.20003_1140888266.assoc.tsv.gz.tab,20003_1140888266.ukbb.sumstats.gz,1,3404,333755,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: warfarin,NA,2017
public,Neale,NA,Neale Lab,UKB-a:161,Allele.reorder.20003_1140888552.assoc.tsv.gz.tab,20003_1140888552.ukbb.sumstats.gz,1,2626,334533,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: enalapril,NA,2017
public,Neale,NA,Neale Lab,UKB-a:162,Allele.reorder.20003_1140888560.assoc.tsv.gz.tab,20003_1140888560.ukbb.sumstats.gz,1,4822,332337,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: perindopril,NA,2017
public,Neale,NA,Neale Lab,UKB-a:163,Allele.reorder.20003_1140888570.assoc.tsv.gz.tab,20003_1140888570.ukbb.sumstats.gz,1,560,336599,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: flecainide,NA,2017
public,Neale,NA,Neale Lab,UKB-a:164,Allele.reorder.20003_1140909708.assoc.tsv.gz.tab,20003_1140909708.ukbb.sumstats.gz,1,2539,334620,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: furosemide,NA,2017
public,Neale,NA,Neale Lab,UKB-a:165,Allele.reorder.20003_1140910766.assoc.tsv.gz.tab,20003_1140910766.ukbb.sumstats.gz,1,1086,336073,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: nicorandil,NA,2017
public,Neale,NA,Neale Lab,UKB-a:166,Allele.reorder.20003_1140911730.assoc.tsv.gz.tab,20003_1140911730.ukbb.sumstats.gz,1,552,336607,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: flax oil tablet,NA,2017
public,Neale,NA,Neale Lab,UKB-a:167,Allele.reorder.20003_1140916282.assoc.tsv.gz.tab,20003_1140916282.ukbb.sumstats.gz,1,1409,335750,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: venlafaxine,NA,2017
public,Neale,NA,Neale Lab,UKB-a:168,Allele.reorder.20003_1140916356.assoc.tsv.gz.tab,20003_1140916356.ukbb.sumstats.gz,1,3064,334095,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: losartan,NA,2017
public,Neale,NA,Neale Lab,UKB-a:169,Allele.reorder.20003_1140916682.assoc.tsv.gz.tab,20003_1140916682.ukbb.sumstats.gz,1,5336,331823,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: evening primrose oil,NA,2017
public,Neale,NA,Neale Lab,UKB-a:17,Allele.reorder.1249.assoc.tsv.gz.tab,1249.ukbb.sumstats.gz,1,0,0,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,310749,0,Males and Females,NA,Past tobacco smoking,NA,2017
public,Neale,NA,Neale Lab,UKB-a:170,Allele.reorder.20003_1140921600.assoc.tsv.gz.tab,20003_1140921600.ukbb.sumstats.gz,1,5758,331401,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: citalopram,NA,2017
public,Neale,NA,Neale Lab,UKB-a:171,Allele.reorder.20003_1140922174.assoc.tsv.gz.tab,20003_1140922174.ukbb.sumstats.gz,1,3773,333386,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: alendronate sodium,NA,2017
public,Neale,NA,Neale Lab,UKB-a:172,Allele.reorder.20003_1140923346.assoc.tsv.gz.tab,20003_1140923346.ukbb.sumstats.gz,1,7861,329298,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: co-codamol,NA,2017
public,Neale,NA,Neale Lab,UKB-a:173,Allele.reorder.20003_1140923402.assoc.tsv.gz.tab,20003_1140923402.ukbb.sumstats.gz,1,326,336833,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Treatment/medication code: co-amilofruse,NA,2017
